-2.785557184750732,-13.929618768326431
-2.688049853372433,-27.859237536659972
-2.5905425219941343,-41.78885630498641
-2.486070381231672,-27.859237536659972
-2.38856304985337,-41.78885630498641
-2.284090909090908,-13.929618768326431
-2.165689149560116,-13.929618768326431
-2.068181818181818,-41.78885630498641
-1.970674486803519,-13.929618768326431
-1.8522727272727262,-41.78885630498641
-1.7478005865102642,-13.929618768326431
-1.6572580645161281,-13.929618768326431
-1.531891495601172,-27.859237536659972
-1.434384164222873,-13.929618768326431
-1.336876832844574,-13.929618768326431
-1.218475073313781,-27.859237536659972
-1.120967741935484,-13.929618768326431
-1.009530791788856,-13.929618768326431
-0.912023460410555,-13.929618768326431
-0.8214809384164211,-13.929618768326431
-0.7100439882697931,-3.552713678800501e-12
-0.6125366568914961,-13.929618768326431
-0.508064516129032,-27.859237536659972
-0.396627565982402,-13.929618768326431
-0.29215542521994003,-13.929618768326431
-0.19464809384164103,-3.552713678800501e-12
-0.090175953079178,-3.552713678800501e-12
0.021260997067447003,-3.552713678800501e-12
0.11876832844574901,13.929618768326431
0.22324046920821003,-13.929618768326431
0.32771260997067403,-13.929618768326431
0.43218475073313906,-3.552713678800501e-12
0.529692082111438,-3.552713678800501e-12
0.6411290322580641,-13.929618768326431
0.7247067448680361,-13.929618768326431
0.822214076246336,-3.552713678800501e-12
0.933651026392961,-3.552713678800501e-12
1.045087976539591,-13.929618768326431
1.149560117302055,-3.552713678800501e-12
1.267961876832846,13.929618768326431
1.365469208211143,13.929618768326431
1.469941348973607,13.929618768326431
1.5674486803519052,13.929618768326431
1.685850439882699,13.929618768326431
1.797287390029327,27.859237536656423
1.887829912023463,27.859237536656423
1.9992668621700882,27.859237536656423
2.096774193548388,125.36656891495211
2.208211143695015,320.3812316715541
2.305718475073313,487.5366568914927
2.424120234604107,626.8328445747783
2.521627565982406,821.8475073313733
2.62609970674487,947.214076246336
2.723607038123168,1086.510263929621
2.842008797653958,1239.7360703812299
2.946480938416423,1323.313782991203
3.050953079178887,1476.539589442811
3.155425219941349,1601.9061583577668
3.252932551319649,1685.4838709677401
3.357404692082111,1782.9912023460358
3.468841642228739,1866.568914956012
3.573313782991203,1950.1466275659811
3.677785923753667,2075.5131964809366
3.789222873900295,2131.2316715542497
3.893695014662757,2200.879765395892
3.991202346041056,2256.598240469206
4.095674486803517,2340.175953079175
4.19318181818182,2423.753665689151
4.283724340175951,2451.612903225804
4.381231671554254,2535.190615835777
4.499633431085044,2535.190615835777
4.61107038123167,2604.83870967742
4.722507331378299,2646.6275659824023
4.8200146627565985,2716.2756598240458
4.931451612903228,2730.205278592375
5.028958944281527,2744.134897360698
5.133431085043991,2813.7829912023412
5.244868035190617,2827.712609970674
5.356304985337246,2855.5718475073268
5.453812316715542,2869.501466275661
5.551319648093841,2897.360703812317
5.66275659824047,2911.290322580644
5.767228739002935,2939.149560117304
5.857771260997069,2967.008797653957
5.969208211143695,2980.9384164222865
6.073680351906159,2980.9384164222865
6.178152492668623,2994.868035190613
6.282624633431087,3008.7976539589467
6.394061583577713,3022.72727272727
6.498533724340177,3050.5865102639286
6.603005865102638,3078.4457478005816
6.700513196480937,3078.4457478005816
6.8049853372434015,3092.3753665689123
6.902492668621701,3106.3049853372418
