,Voltage,Current
69,0.3625366568914963,4.178885630498286e-08
70,0.25806451612903203,2.7859237536656422e-08
71,0.14662756598240456,4.178885630498286e-08
72,0.04215542521994209,5.57184750733164e-08
73,-0.06231671554252216,5.57184750733164e-08
74,-0.16678885630498463,2.7859237536656422e-08
75,-0.2573313782991189,5.57184750733164e-08
76,-0.36876832844574636,2.7859237536656422e-08
77,-0.4732404692082106,4.178885630498286e-08
78,-0.5707478005865099,6.964809384163928e-08
79,-0.6752199413489741,4.178885630498286e-08
80,-0.7727272727272716,4.178885630498286e-08
81,-0.8771994134897341,4.178885630498286e-08
82,-0.9747067448680351,5.57184750733164e-08
83,-1.1000733137829908,4.178885630498286e-08
84,-1.19758064516129,5.57184750733164e-08
85,-1.3020527859237525,6.964809384163928e-08
86,-1.4134897360703818,5.57184750733164e-08
87,-1.5109970674486792,5.57184750733164e-08
88,-1.6085043988269803,6.964809384163928e-08
89,-1.719941348973606,6.964809384163928e-08
90,-1.8174486803519052,5.57184750733164e-08
91,-1.9358504398826977,5.57184750733164e-08
92,-2.040322580645162,5.57184750733164e-08
93,-2.1378299120234594,5.57184750733164e-08
94,-2.2423020527859236,6.964809384163928e-08
95,-2.346774193548388,5.57184750733164e-08
96,-2.437316715542522,8.357771260997283e-08
97,-2.555718475073313,8.357771260997283e-08
98,-2.660190615835777,6.964809384163928e-08
99,-2.7576979472140764,6.964809384163928e-08
100,-2.876099706744867,8.357771260997283e-08
101,-2.9736070381231663,5.57184750733164e-08
102,-3.0850439882697955,5.57184750733164e-08
103,-3.182551319648093,4.178885630498286e-08
104,-3.2800586510263923,6.964809384163928e-08
105,-3.3845307917888547,5.57184750733164e-08
106,-3.4820381231671558,8.357771260997283e-08
107,-3.5934750733137832,6.964809384163928e-08
108,-3.6979472140762457,8.357771260997283e-08
109,-3.80241935483871,8.357771260997283e-08
110,-3.9068914956011724,6.964809384163928e-08
111,-4.004398826979472,5.57184750733164e-08
112,-4.108870967741936,6.964809384163928e-08
113,-4.206378299120233,6.964809384163928e-08
114,-4.324780058651026,8.357771260997283e-08
115,-4.422287390029325,9.750733137829926e-08
116,-4.5267595307917885,6.964809384163928e-08
117,-4.64516129032258,5.57184750733164e-08
118,-4.742668621700879,5.57184750733164e-08
119,-4.854105571847507,6.964809384163928e-08
120,-4.951612903225806,8.357771260997283e-08
121,-5.049120234604105,8.357771260997283e-08
122,-5.153592375366569,5.57184750733164e-08
123,-5.27199413489736,5.57184750733164e-08
124,-5.3695014662756595,9.750733137829926e-08
125,-5.473973607038124,9.750733137829926e-08
126,-5.571480938416421,9.750733137829926e-08
127,-5.682917888563049,8.357771260997283e-08
128,-5.780425219941349,5.57184750733164e-08
129,-5.864002932551319,6.964809384163928e-08
130,-5.877932551319647,5.57184750733164e-08
131,-5.850073313782991,5.57184750733164e-08
132,-5.808284457478006,4.178885630498286e-08
133,-5.738636363636363,2.7859237536656422e-08
134,-5.662023460410557,2.7859237536656422e-08
135,-5.571480938416421,4.178885630498286e-08
136,-5.487903225806451,1.3929618768329988e-08
137,-5.376466275659824,1.3929618768329988e-08
138,-5.278958944281525,4.178885630498286e-08
139,-5.181451612903226,1.3929618768329988e-08
140,-5.083944281524926,4.178885630498286e-08
141,-4.9794721407624625,2.7859237536656422e-08
142,-4.881964809384165,-3.552713678800501e-21
143,-4.777492668621701,2.7859237536656422e-08
144,-4.666055718475073,1.3929618768329988e-08
145,-4.547653958944281,1.3929618768329988e-08
146,-4.457111436950146,2.7859237536656422e-08
147,-4.352639296187682,2.7859237536656422e-08
148,-4.24816715542522,1.3929618768329988e-08
149,-4.143695014662756,1.3929618768329988e-08
150,-4.039222873900293,2.7859237536656422e-08
151,-3.948680351906157,1.3929618768329988e-08
152,-3.8302785923753664,1.3929618768329988e-08
153,-3.718841642228739,1.3929618768329988e-08
154,-3.6282991202346047,2.7859237536656422e-08
155,-3.5307917888563054,-3.552713678800501e-21
156,-3.419354838709676,2.7859237536656422e-08
157,-3.3079178885630505,2.7859237536656422e-08
158,-3.2104105571847494,-1.3929618768326434e-08
159,-3.112903225806452,-3.552713678800501e-21
160,-3.0084310850439877,2.7859237536656422e-08
161,-2.8969941348973602,1.3929618768329988e-08
162,-2.7925219941348978,1.3929618768329988e-08
163,-2.6950146627565967,-3.552713678800501e-21
164,-2.5905425219941343,-3.552713678800501e-21
165,-2.493035190615835,1.3929618768329988e-08
166,-2.3955278592375358,-3.552713678800501e-21
167,-2.2840909090909083,2.7859237536656422e-08
168,-2.172653958944281,1.3929618768329988e-08
169,-2.0681818181818183,1.3929618768329988e-08
170,-1.970674486803519,-3.552713678800501e-21
171,-1.8592375366568916,-3.552713678800501e-21
172,-1.7547653958944274,-3.552713678800501e-21
173,-1.6572580645161281,-3.552713678800501e-21
174,-1.5388563049853374,1.3929618768329988e-08
175,-1.4343841642228732,-1.3929618768326434e-08
176,-1.3299120234604107,-3.552713678800501e-21
177,-1.2324046920821115,-3.552713678800501e-21
178,-1.120967741935484,-3.552713678800501e-21
179,-1.0234604105571847,-3.552713678800501e-21
180,-0.9189882697947205,-3.552713678800501e-21
181,-0.8214809384164212,-3.552713678800501e-21
182,-0.7170087976539588,-1.3929618768326434e-08
183,-0.6195014662756595,-3.552713678800501e-21
184,-0.508064516129032,-3.552713678800501e-21
185,-0.4105571847507328,-1.3929618768326434e-08
186,-0.2991202346041053,-3.552713678800501e-21
187,-0.20161290322580605,-3.552713678800501e-21
188,-0.08321114369501359,-1.3929618768326434e-08
189,0.007331378299120672,-1.3929618768326434e-08
190,0.10483870967741993,-3.552713678800501e-21
191,0.2232404692082106,-1.3929618768326434e-08
192,0.32771260997067486,-1.3929618768326434e-08
193,0.4321847507331391,-3.552713678800501e-21
194,0.5296920821114384,-1.3929618768326434e-08
195,0.6341642228739026,-1.3929618768326434e-08
196,0.7386363636363633,-3.552713678800501e-21
197,0.8361436950146643,-2.7859237536656422e-08
198,0.9336510263929618,-1.3929618768326434e-08
199,1.045087976539591,-2.7859237536656422e-08
200,1.1565249266862168,-1.3929618768326434e-08
201,1.260997067448681,-1.3929618768326434e-08
202,1.3654692082111435,-3.552713678800501e-21
203,1.4699413489736077,-3.552713678800501e-21
204,1.5674486803519052,-3.552713678800501e-21
205,1.6719208211143695,-2.7859237536656422e-08
206,1.7763929618768337,-2.7859237536656422e-08
207,1.8808651026392962,-1.3929618768326434e-08
208,1.9853372434017604,-1.3929618768326434e-08
209,2.096774193548388,-4.1788856304986414e-08
210,2.2082111436950154,-9.750733137829926e-08
211,2.305718475073313,-1.3929618768328212e-07
212,2.424120234604107,-1.9501466275659852e-07
213,2.5216275659824063,-2.6466275659824135e-07
214,2.6260997067448706,-3.3431085043988416e-07
215,2.7305718475073313,-3.900293255131935e-07
216,2.8350439882697955,-4.03958944281527e-07
217,2.946480938416423,-4.596774193548363e-07
218,3.0439882697947205,-5.293255131964791e-07
219,3.1554252199413497,-5.850439882697991e-07
220,3.252932551319649,-6.26832844574782e-07
221,3.3574046920821115,-6.686217008797648e-07
222,3.475806451612904,-6.825513196480948e-07
223,3.56634897360704,-7.243401759530777e-07
224,3.6777859237536674,-7.661290322580605e-07
225,3.7752932551319667,-8.218475073313804e-07
226,3.8867302052785924,-8.636363636363633e-07
227,3.9981671554252216,-8.775659824046897e-07
228,4.074780058651026,-9.332844574780062e-07
229,4.200146627565985,-9.472140762463326e-07
230,4.283724340175951,-9.89002932551319e-07
231,4.39516129032258,-1.044721407624632e-06
232,4.513563049853374,-1.044721407624632e-06
233,4.61107038123167,-1.0865102639296182e-06
234,4.722507331378299,-1.1143695014662746e-06
235,4.8339442815249285,-1.1282991202346047e-06
236,4.938416422287389,-1.1700879765395875e-06
237,5.028958944281527,-1.2118768328445774e-06
238,5.126466275659823,-1.225806451612904e-06
239,5.237903225806452,-1.2536656891495603e-06
240,5.342375366568916,-1.2954545454545468e-06
241,5.453812316715542,-1.3233137829912032e-06
242,5.55828445747801,-1.3651026392961896e-06
243,5.66275659824047,-1.379032258064516e-06
244,5.767228739002935,-1.406891495601176e-06
245,5.857771260997069,-1.4208211143694988e-06
246,5.969208211143695,-1.4626099706744853e-06
247,6.059750733137832,-1.5043988269794718e-06
248,6.171187683284458,-1.5043988269794718e-06
249,6.282624633431087,-1.5322580645161281e-06
250,6.387096774193548,-1.5601173020527845e-06
251,6.498533724340177,-1.5601173020527845e-06
252,6.5960410557184765,-1.5740469208211146e-06
253,6.693548387096776,-1.6158357771260973e-06
254,6.7910557184750715,-1.6715542521994139e-06
255,6.888563049853374,-1.6854838709677402e-06
