,Voltage,Current
140,-5.076979472140763,-2.7859237536659976e-08
141,-4.9794721407624625,-3.552713678800501e-21
142,-4.875,-3.552713678800501e-21
143,-4.770527859237536,-1.392961876833354e-08
144,-4.673020527859237,-3.552713678800501e-21
145,-4.547653958944281,-1.392961876833354e-08
146,-4.46407624633431,-3.552713678800501e-21
147,-4.338709677419355,-1.392961876833354e-08
148,-4.255131964809385,-3.552713678800501e-21
149,-4.143695014662756,-3.552713678800501e-21
150,-4.039222873900293,-1.392961876833354e-08
151,-3.941715542521994,-3.552713678800501e-21
152,-3.8372434017595296,-1.392961876833354e-08
153,-3.725806451612902,1.3929618768326434e-08
154,-3.6213343108504397,1.3929618768326434e-08
155,-3.516862170087977,-1.392961876833354e-08
156,-3.419354838709676,-1.392961876833354e-08
157,-3.3148826979472137,-1.392961876833354e-08
158,-3.2104105571847494,-2.7859237536659976e-08
159,-3.105938416422287,-1.392961876833354e-08
160,-3.0014662756598245,-1.392961876833354e-08
161,-2.8969941348973602,-3.552713678800501e-21
162,-2.799486803519061,-1.392961876833354e-08
163,-2.6880498533724335,-1.392961876833354e-08
164,-2.5975073313782993,-3.552713678800501e-21
165,-2.479105571847507,-1.392961876833354e-08
166,-2.3885630498533708,-1.392961876833354e-08
167,-2.277126099706745,-1.392961876833354e-08
168,-2.165689149560116,-2.7859237536659976e-08
169,-2.0821114369501466,-2.7859237536659976e-08
170,-1.963709677419354,-3.552713678800501e-21
171,-1.8522727272727266,-3.552713678800501e-21
172,-1.7478005865102642,-3.552713678800501e-21
173,-1.6502932551319631,-3.552713678800501e-21
174,-1.5318914956011724,-3.552713678800501e-21
175,-1.4343841642228732,-2.7859237536659976e-08
176,-1.3229472140762457,-4.1788856304993514e-08
177,-1.2184750733137815,-1.392961876833354e-08
178,-1.114002932551319,-2.7859237536659976e-08
179,-1.0164956011730197,-2.7859237536659976e-08
180,-0.9050586510263923,-1.392961876833354e-08
181,-0.8214809384164212,-2.7859237536659976e-08
182,-0.7100439882697938,-1.392961876833354e-08
183,-0.6055718475073313,-3.552713678800501e-21
184,-0.501099706744867,-2.7859237536659976e-08
185,-0.3966275659824028,-2.7859237536659976e-08
186,-0.2921554252199403,-2.7859237536659976e-08
187,-0.20161290322580605,-2.7859237536659976e-08
188,-0.09017595307917858,-1.392961876833354e-08
189,0.014296187683285666,-1.392961876833354e-08
190,0.11180351906158315,-1.392961876833354e-08
191,0.2302052785923756,-3.552713678800501e-21
192,0.3346774193548381,-1.392961876833354e-08
193,0.4321847507331391,-4.1788856304993514e-08
194,0.5366568914955998,-3.552713678800501e-21
195,0.6411290322580641,-1.392961876833354e-08
196,0.7316715542522001,-1.392961876833354e-08
197,0.8431085043988276,-4.1788856304993514e-08
198,0.9406158357771268,-2.7859237536659976e-08
199,1.038123167155426,-1.392961876833354e-08
200,1.1565249266862168,-1.392961876833354e-08
201,1.267961876832846,-4.1788856304993514e-08
202,1.3585043988269803,-2.7859237536659976e-08
203,1.483870967741936,-4.1788856304993514e-08
204,1.5674486803519052,-2.7859237536659976e-08
205,1.6858504398826994,-4.1788856304993514e-08
206,1.7903225806451601,-2.7859237536659976e-08
207,1.887829912023463,-2.7859237536659976e-08
208,1.9992668621700886,-1.392961876833354e-08
209,2.110703812316718,-2.7859237536659976e-08
210,2.2082111436950154,-1.392961876833354e-08
211,2.3126832844574796,-5.57184750733164e-08
212,2.424120234604107,-2.7859237536659976e-08
213,2.5216275659824063,-4.1788856304993514e-08
214,2.6260997067448706,-2.7859237536659976e-08
215,2.7375366568914963,-1.392961876833354e-08
216,2.8489736070381255,-1.392961876833354e-08
217,2.946480938416423,-2.7859237536659976e-08
218,3.0579178885630505,-2.7859237536659976e-08
219,3.1623900293255147,-2.7859237536659976e-08
220,3.2668621700879754,-2.7859237536659976e-08
221,3.3574046920821115,-1.392961876833354e-08
222,3.482771260997069,-4.1788856304993514e-08
223,3.573313782991203,-2.7859237536659976e-08
224,3.6777859237536674,-4.1788856304993514e-08
225,3.789222873900295,-5.57184750733164e-08
226,3.8867302052785924,-2.7859237536659976e-08
227,4.005131964809383,-2.7859237536659976e-08
228,4.088709677419356,-4.1788856304993514e-08
229,4.2071114369501466,-4.1788856304993514e-08
230,4.304618768328446,-4.1788856304993514e-08
231,4.40909090909091,-4.1788856304993514e-08
232,4.506598240469209,-5.57184750733164e-08
233,4.625,-4.1788856304993514e-08
234,4.736436950146629,-1.392961876833354e-08
235,4.8269794721407635,-2.7859237536659976e-08
236,4.938416422287389,-1.392961876833354e-08
237,5.0359237536656885,-5.57184750733164e-08
238,5.140395894428153,-2.7859237536659976e-08
239,5.251832844574782,-4.1788856304993514e-08
240,5.356304985337246,-5.57184750733164e-08
241,5.460777126099707,-2.7859237536659976e-08
242,5.572214076246333,-2.7859237536659976e-08
243,5.6766862170088,-4.1788856304993514e-08
244,5.774193548387096,-5.57184750733164e-08
245,5.871700879765399,-2.7859237536659976e-08
246,5.983137829912025,-4.1788856304993514e-08
247,6.080645161290324,-5.57184750733164e-08
248,6.178152492668623,-4.1788856304993514e-08
249,6.296554252199414,-2.7859237536659976e-08
250,6.387096774193548,-4.1788856304993514e-08
251,6.505498533724342,-4.1788856304993514e-08
252,6.6099706744868065,-5.57184750733164e-08
253,6.693548387096776,-5.57184750733164e-08
254,6.8049853372434015,-4.1788856304993514e-08
255,6.916422287390031,-4.1788856304993514e-08
