,Voltage,Current
68,0.45307917888563054,6.964809384161441e-09
69,0.3486070381231663,3.482404692081431e-08
70,0.25806451612903203,2.0894428152487876e-08
71,0.13269794721407813,3.482404692081431e-08
72,0.04215542521994209,3.482404692081431e-08
73,-0.06231671554252216,3.482404692081431e-08
74,-0.17375366568914785,2.0894428152487876e-08
75,-0.2712609970674489,2.0894428152487876e-08
76,-0.37573313782991136,3.482404692081431e-08
77,-0.4732404692082106,4.875366568914785e-08
78,-0.5777126099706749,3.482404692081431e-08
79,-0.6821847507331373,3.482404692081431e-08
80,-0.7796920821114366,6.964809384161441e-09
81,-0.8841642228738991,4.875366568914785e-08
82,-0.9816715542521983,7.661290322580427e-08
83,-1.1000733137829908,4.875366568914785e-08
84,-1.19758064516129,6.268328445747073e-08
85,-1.3020527859237525,3.482404692081431e-08
86,-1.4134897360703818,2.0894428152487876e-08
87,-1.5249266862170092,7.661290322580427e-08
88,-1.6224340175953067,6.268328445747073e-08
89,-1.719941348973606,2.0894428152487876e-08
90,-1.8244134897360702,4.875366568914785e-08
91,-1.9358504398826977,3.482404692081431e-08
92,-2.033357771260997,3.482404692081431e-08
93,-2.1517595307917894,4.875366568914785e-08
94,-2.2423020527859236,7.661290322580427e-08
95,-2.3537390029325493,4.875366568914785e-08
96,-2.4442815249266854,6.268328445747073e-08
97,-2.562683284457478,4.875366568914785e-08
98,-2.6671554252199403,4.875366568914785e-08
99,-2.7646627565982396,6.268328445747073e-08
100,-2.883064516129032,7.661290322580427e-08
101,-2.9736070381231663,4.875366568914785e-08
102,-3.0780791788856305,4.875366568914785e-08
103,-3.17558651026393,7.661290322580427e-08
104,-3.2870234604105573,4.875366568914785e-08
105,-3.3845307917888547,4.875366568914785e-08
106,-3.495967741935484,3.482404692081431e-08
107,-3.5865102639296182,4.875366568914785e-08
108,-3.7049120234604107,4.875366568914785e-08
109,-3.80241935483871,7.661290322580427e-08
110,-3.9068914956011724,6.268328445747073e-08
111,-4.0183284457478,6.268328445747073e-08
112,-4.094941348973606,6.268328445747073e-08
113,-4.206378299120233,6.268328445747073e-08
114,-4.324780058651026,7.661290322580427e-08
115,-4.436217008797653,9.054252199413072e-08
116,-4.533724340175953,6.268328445747073e-08
117,-4.64516129032258,7.661290322580427e-08
118,-4.742668621700879,6.268328445747073e-08
119,-4.847140762463344,4.875366568914785e-08
120,-4.937683284457478,7.661290322580427e-08
121,-5.049120234604105,7.661290322580427e-08
122,-5.153592375366569,6.268328445747073e-08
123,-5.258064516129032,9.054252199413072e-08
124,-5.3695014662756595,6.268328445747073e-08
125,-5.473973607038124,7.661290322580427e-08
126,-5.585410557184751,6.268328445747073e-08
127,-5.682917888563049,7.661290322580427e-08
128,-5.787390029325513,6.268328445747073e-08
129,-5.864002932551319,4.875366568914785e-08
130,-5.877932551319647,2.0894428152487876e-08
131,-5.857038123167155,2.0894428152487876e-08
132,-5.794354838709676,6.964809384161441e-09
133,-5.745601173020527,3.482404692081431e-08
134,-5.662023460410557,2.0894428152487876e-08
135,-5.578445747800586,-6.9648093841720994e-09
136,-5.473973607038124,6.964809384161441e-09
137,-5.3695014662756595,2.0894428152487876e-08
138,-5.27199413489736,6.964809384161441e-09
139,-5.181451612903226,-6.9648093841720994e-09
140,-5.076979472140763,2.0894428152487876e-08
141,-4.9794721407624625,3.482404692081431e-08
142,-4.875,6.964809384161441e-09
143,-4.777492668621701,2.0894428152487876e-08
144,-4.666055718475073,-6.9648093841720994e-09
145,-4.554618768328446,6.964809384161441e-09
146,-4.443181818181818,-6.9648093841720994e-09
147,-4.345674486803518,-6.9648093841720994e-09
148,-4.234237536656891,2.0894428152487876e-08
149,-4.143695014662756,6.964809384161441e-09
150,-4.039222873900293,-6.9648093841720994e-09
151,-3.941715542521994,-6.9648093841720994e-09
152,-3.8302785923753664,-6.9648093841720994e-09
153,-3.725806451612902,-6.9648093841720994e-09
154,-3.6282991202346047,2.0894428152487876e-08
155,-3.5238269794721404,6.964809384161441e-09
156,-3.412390029325513,6.964809384161441e-09
157,-3.3079178885630505,-6.9648093841720994e-09
158,-3.2104105571847494,6.964809384161441e-09
159,-3.112903225806452,-6.9648093841720994e-09
160,-3.0084310850439877,-6.9648093841720994e-09
161,-2.9039589442815235,2.0894428152487876e-08
162,-2.7925219941348978,2.0894428152487876e-08
163,-2.6880498533724335,2.0894428152487876e-08
164,-2.5905425219941343,2.0894428152487876e-08
165,-2.493035190615835,6.964809384161441e-09
166,-2.3815982404692093,6.964809384161441e-09
167,-2.2840909090909083,-6.9648093841720994e-09
168,-2.179618768328446,-6.9648093841720994e-09
169,-2.0681818181818183,-6.9648093841720994e-09
170,-1.963709677419354,6.964809384161441e-09
171,-1.8453079178885616,2.0894428152487876e-08
172,-1.7478005865102642,6.964809384161441e-09
173,-1.6572580645161281,2.0894428152487876e-08
174,-1.5388563049853374,-6.9648093841720994e-09
175,-1.4413489736070382,-6.9648093841720994e-09
176,-1.3299120234604107,-6.9648093841720994e-09
177,-1.2254398826979465,-6.9648093841720994e-09
178,-1.120967741935484,-6.9648093841720994e-09
179,-1.0234604105571847,-6.9648093841720994e-09
180,-0.9120234604105555,3.482404692081431e-08
181,-0.807551319648093,-6.9648093841720994e-09
182,-0.7100439882697938,6.964809384161441e-09
183,-0.6125366568914963,6.964809384161441e-09
184,-0.508064516129032,6.964809384161441e-09
185,-0.4035923753665678,6.964809384161441e-09
186,-0.2921554252199403,-6.9648093841720994e-09
187,-0.20161290322580605,-6.9648093841720994e-09
188,-0.09017595307917858,2.0894428152487876e-08
189,0.007331378299120672,2.0894428152487876e-08
190,0.11180351906158315,-6.9648093841720994e-09
191,0.2162756598240474,-2.089442815249498e-08
192,0.32771260997067486,-6.9648093841720994e-09
193,0.4321847507331391,-6.9648093841720994e-09
194,0.5296920821114384,6.964809384161441e-09
195,0.6341642228739026,-6.9648093841720994e-09
196,0.7247067448680369,-2.089442815249498e-08
197,0.8291788856304976,-6.9648093841720994e-09
198,0.9336510263929618,-6.9648093841720994e-09
199,1.038123167155426,-6.9648093841720994e-09
200,1.1495601173020553,-3.482404692082497e-08
201,1.260997067448681,-6.9648093841720994e-09
202,1.3724340175953103,-6.9648093841720994e-09
203,1.4629765395894445,-2.089442815249498e-08
204,1.5674486803519052,6.964809384161441e-09
205,1.6719208211143695,-3.482404692082497e-08
206,1.7833577712609987,-3.482404692082497e-08
207,1.8808651026392962,-3.482404692082497e-08
208,1.9923020527859236,-3.482404692082497e-08
209,2.096774193548388,-3.482404692082497e-08
210,2.2082111436950154,-1.3233137829912422e-07
211,2.2987536656891514,-2.159090909090935e-07
212,2.424120234604107,-3.6913489736070914e-07
213,2.5076979472140764,-5.084310850439913e-07
214,2.619134897360704,-6.477272727272769e-07
215,2.7305718475073313,-7.870234604105626e-07
216,2.8280791788856323,-8.984604105571918e-07
217,2.946480938416423,-9.959677419354876e-07
218,3.0509530791788873,-1.0795454545454603e-06
219,3.1484604105571847,-1.204912023460416e-06
220,3.252932551319649,-1.2884897360703817e-06
221,3.3574046920821115,-1.372067448680358e-06
222,3.468841642228739,-1.4277859237536675e-06
223,3.559384164222873,-1.5113636363636402e-06
224,3.6777859237536674,-1.581011730205283e-06
225,3.7752932551319667,-1.6645894428152558e-06
226,3.879765395894431,-1.7342375366568917e-06
227,3.9912023460410566,-1.7481671554252252e-06
228,4.074780058651026,-1.8317448680351945e-06
229,4.19318181818182,-1.887463343108511e-06
230,4.283724340175951,-1.94318181818182e-06
231,4.39516129032258,-1.9849706744868065e-06
232,4.499633431085044,-2.040689149560123e-06
233,4.604105571847509,-2.1103372434017656e-06
234,4.722507331378299,-2.1381964809384185e-06
235,4.8269794721407635,-2.1799853372434084e-06
236,4.931451612903228,-2.2078445747800614e-06
237,5.021994134897362,-2.263563049853378e-06
238,5.133431085043991,-2.2774926686217043e-06
239,5.237903225806452,-2.3610703812316734e-06
240,5.342375366568916,-2.4028592375366637e-06
241,5.446847507331377,-2.4307184750733163e-06
242,5.551319648093841,-2.4725073313783028e-06
243,5.655791788856305,-2.486436950146633e-06
244,5.760263929618766,-2.5142961876832926e-06
245,5.864736070381234,-2.5560850439882757e-06
246,5.969208211143695,-2.5978739002932584e-06
247,6.066715542521994,-2.5978739002932584e-06
248,6.171187683284458,-2.639662756598245e-06
249,6.282624633431087,-2.6675219941349013e-06
250,6.387096774193548,-2.6675219941349013e-06
251,6.498533724340177,-2.7093108504398877e-06
252,6.5960410557184765,-2.737170087976544e-06
253,6.686583577712611,-2.765029325513197e-06
254,6.7910557184750715,-2.765029325513197e-06
255,6.895527859237539,-2.820747800586517e-06
